Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
230,"W Gropp, JJ Moré","Optimization Environments and the",1997,"… theory and optimization: tributes to MJD …","books.google.com","https://books.google.com/books?hl=en&lr=&id=IchVIe9AZk8C&oi=fnd&pg=PA167&dq=%22william+gropp%22&ots=pHxyNU_P6j&sig=fB6hk-2qmhqQeeu_9A4Dn-RZhIQ","https://scholar.google.com/scholar?cites=15744903060269412374&as_sdt=2005&sciodt=0,5&hl=en",30,"2020-05-04 21:11:13","","","","",,,,,230,10.00,115,2,23,"In an ideal computational environment the user would formulate the optimization problem and obtain results without worrying about computational resources. Unfortunately this ideal environment is not possible because if sufficient care is not given to the formulation, a …"
225,"R Thakur, W Gropp, E Lusk","An abstract-device interface for implementing portable parallel-I/O interfaces",1996,"… of 6th Symposium on the Frontiers …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/558080/","https://scholar.google.com/scholar?cites=8958594234331504578&as_sdt=2005&sciodt=0,5&hl=en",31,"2020-05-04 21:11:13","","","","",,,,,225,9.38,75,3,24,"We propose a strategy for implementing parallel I/O interfaces portably and efficiently. We have defined an abstract device interface for parallel I/O, called ADIO. Any parallel I/O API can be implemented on multiple file systems by implementing the API portably on top of …"
217,"WD Gropp, HG Kaper, GK Leaf, DM Levine…","Numerical simulation of vortex dynamics in type-II superconductors",1996,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0021999196900224","https://scholar.google.com/scholar?cites=12730627758118154144&as_sdt=2005&sciodt=0,5&hl=en",29,"2020-05-04 21:11:13","","","","",,,,,217,9.04,43,5,24,"This article describes the results of several numerical simulations of vortex dynamics in type-II superconductors. The underlying mathematical model is the time-dependent Ginzburg–Landau model. The simulations concern vortex penetration in the presence of twin …"
214,"R Thakur, E Lusk, W Gropp","Users guide for ROMIO: A high-performance, portable MPI-IO implementation",1997,"","osti.gov","https://www.osti.gov/biblio/564273","https://scholar.google.com/scholar?cites=13559203675548208238&as_sdt=2005&sciodt=0,5&hl=en",33,"2020-05-04 21:11:13","","","","",,,,,214,9.30,71,3,23,"ROMIO is a high-performance, portable implementation of MPI-IO (the I/O chapter in MPI-2). This document describes how to install and use ROMIO version 1.0. 0 on the following machines: IBM SP; Intel Paragon; HP/Convex Exemplar; SGI Origin 2000, Challenge, and …"
211,"A Geist, W Gropp, S Huss-Lederman…","MPI-2: Extending the message-passing interface",1996,"… Conference on Parallel …","Springer","https://link.springer.com/chapter/10.1007/3-540-61626-8_16","https://scholar.google.com/scholar?cites=2548952191907683342&as_sdt=2005&sciodt=0,5&hl=en",27,"2020-05-04 21:11:13","","","","",,,,,211,8.79,53,4,24,"This paper describes current activities of the MPI-2 Forum. The MPI-2 Forum is a group of parallel computer vendors, library writers, and application specialists working together to define a set of extensions to MPI (Message Passing Interface). MPI was defined by the same …"
204,"L Greengard, WD Gropp","A parallel version of the fast multipole method",1990,"Computers & Mathematics with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/089812219090349O","https://scholar.google.com/scholar?cites=9803677744032890280&as_sdt=2005&sciodt=0,5&hl=en",32,"2020-05-04 21:11:13","","","","",,,,,204,6.80,102,2,30,"This paper presents a parallel version of the fast multipole method (FMM). The FMM is a recently developed scheme for the evaluation of the potential and force fields in systems of particles whose interactions are Coulombic or gravitational in nature. The sequential method …"
191,"NT Karonis, BR De Supinski, I Foster…","Exploiting hierarchy in parallel computer networks to optimize collective operation performance",2000,"Proceedings 14th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/846009/","https://scholar.google.com/scholar?cites=8203534996813384547&as_sdt=2005&sciodt=0,5&hl=en",35,"2020-05-04 21:11:13","","","","",,,,,191,9.55,48,4,20,"The efficient implementation of collective communication operations has received much attention. Initial efforts modeled network communication and produced"" optimal"" trees based on those models. However, the models used by these initial efforts assumed equal point-to …"
186,"WD Gropp, DK Kaushik, DE Keyes, BF Smith","High-performance parallel implicit CFD",2001,"Parallel Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167819100000752","https://scholar.google.com/scholar?cites=3083416741851650683&as_sdt=2005&sciodt=0,5&hl=en",34,"2020-05-04 21:11:13","","","","",,,,,186,9.79,47,4,19,"Fluid dynamical simulations based on finite discretizations on (quasi-) static grids scale well in parallel, but execute at a disappointing percentage of per-processor peak floating point operation rates without special attention to layout and access ordering of data. We document …"
168,"S Byna, Y Chen, XH Sun, R Thakur…","Parallel I/O prefetching using MPI file caching and I/O signatures",2008,"SC'08: Proceedings of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5213604/","https://scholar.google.com/scholar?cites=6499316608244400267&as_sdt=2005&sciodt=0,5&hl=en",36,"2020-05-04 21:11:13","","","","",,,,,168,14.00,34,5,12,"Parallel I/O prefetching is considered to be effective in improving I/O performance. However, the effectiveness depends on determining patterns among future I/O accesses swiftly and fetching data in time, which is difficult to achieve in general. In this study, we propose an I/O …"
157,"XC Cai, WD Gropp, DE Keyes, RG Melvin…","Parallel Newton--Krylov--Schwarz algorithms for the transonic full potential equation",1998,"SIAM Journal on Scientific …","SIAM","https://epubs.siam.org/doi/abs/10.1137/S1064827596304046","https://scholar.google.com/scholar?cites=12835748194226933416&as_sdt=2005&sciodt=0,5&hl=en",37,"2020-05-04 21:11:13","","","","",,,,,157,7.14,31,5,22,"We study parallel two-level overlapping Schwarz algorithms for solving nonlinear finite element problems, in particular, for the full potential equation of aerodynamics discretized in two dimensions with bilinear elements. The overall algorithm, Newton--Krylov--Schwarz …"
149,"G Wilson, P Lu, W Gropp, E Lusk","Parallel programming using C++",1996,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=n3kA3FzBTnEC&oi=fnd&pg=PR25&dq=%22william+gropp%22&ots=__IguFfMkB&sig=39raypgslyG2jr75ZRhRFVQMQxI","https://scholar.google.com/scholar?cites=1295246885325944306&as_sdt=2005&sciodt=0,5&hl=en",39,"2020-05-04 21:11:13","BOOK","","","",,,,,149,6.21,37,4,24,"Foreword by Bjarne Stroustrup Software is generally acknowledged to be the single greatest obstacle preventing mainstream adoption of massively-parallel computing. While sequential applications are routinely ported to platforms ranging from PCs to mainframes, most parallel …"
146,"DC Chan, SY Sim, R Thakur, T Isaacson…","Method and apparatus for real-time parallel delivery of segments of a large payload file",2006,"US Patent …","Google Patents","https://patents.google.com/patent/US7076553B2/en","https://scholar.google.com/scholar?cites=1014929203616438661&as_sdt=2005&sciodt=0,5&hl=en",38,"2020-05-04 21:11:13","","","","",,,,,146,10.43,29,5,14,"A scalable content delivery network (SCDN) employs a parallel download mechanism to ensure that a demanded file is present at a station in time for user consumption. This mechanism is used in solving the content caching and storage problem for applications such …"
143,"S Balay, S Abhyankar, MF Adams, J Brown, P Brune…","PETSc users manual (Tech. Rep. ANL-95/11-Revision 3.7)",2016,"Argonne National …","","","https://scholar.google.com/scholar?cites=5902888984455313142&as_sdt=2005&sciodt=0,5&hl=en",40,"2020-05-04 21:11:13","CITATION","","","",,,,,143,35.75,24,6,4,""
141,"D Buntinas, G Mercier, W Gropp","Design and evaluation of Nemesis, a scalable, low-latency, message-passing communication subsystem",2006,"Sixth IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1630865/","https://scholar.google.com/scholar?cites=15858846516242972874&as_sdt=2005&sciodt=0,5&hl=en",43,"2020-05-04 21:11:13","","","","",,,,,141,10.07,47,3,14,"This paper presents a new low-level communication subsystem called Nemesis. Nemesis has been designed and implemented to be scalable and efficient both in the intranode communication context using shared-memory and in the internode communication case …"
140,"WK Anderson, WD Gropp, DK Kaushik…","Achieving high sustained performance in an unstructured mesh CFD application",1999,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/pdf/10.1145/331532.331600","https://scholar.google.com/scholar?cites=8021100073478780277&as_sdt=2005&sciodt=0,5&hl=en",41,"2020-05-04 21:11:13","PDF","","","",,,,,140,6.67,35,4,21,"Many applications of economic and national security importance require the solution of nonlinear partial differential equations (PDEs). In many cases, PDEs possess a wide range of time scales—some (eg, acoustic) faster than the phenomena of prime interest (eg …"
139,"I Foster, J Geisler, W Gropp, N Karonis, E Lusk…","Wide-area implementation of the message passing interface",1998,"Parallel Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167819198000751","https://scholar.google.com/scholar?cites=9118488794604589055&as_sdt=2005&sciodt=0,5&hl=en",42,"2020-05-04 21:11:13","","","","",,,,,139,6.32,23,6,22,"Abstract The Message Passing Interface (MPI) can be used as a portable, high-performance programming model for wide-area computing systems. The wide-area environment introduces challenging problems for the MPI implementor, due to the heterogeneity of both …"
130,"P Balaji, D Buntinas, D Goodell, W Gropp…","MPI on a Million Processors",2009,"… Parallel Virtual Machine …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-03770-2_9","https://scholar.google.com/scholar?cites=6039856332015965790&as_sdt=2005&sciodt=0,5&hl=en",45,"2020-05-04 21:11:13","","","","",,,,,130,11.82,26,5,11,"Petascale machines with close to a million processors will soon be available. Although MPI is the dominant programming model today, some researchers and users wonder (and perhaps even doubt) whether MPI will scale to such large processor counts. In this paper …"
129,"WD Gropp, DK Kaushik, DE Keyes, BF Smith","Toward realistic performance bounds for implicit CFD codes",1999,"Proceedings of parallel …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.640.5489&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=2571248996735926208&as_sdt=2005&sciodt=0,5&hl=en",44,"2020-05-04 21:11:13","PDF","","","",,,,,129,6.14,32,4,21,"The performance of scientific computing applications often achieves a small fraction of peak performance [7, 17]. In this paper, we discuss two causes of performance problems—insufficient memory bandwidth and a suboptimal instruction mix—in the context of a …"
129,"R Thakur, W Gropp, E Lusk","Optimizing noncontiguous accesses in MPI–IO",2002,"Parallel Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167819101001296","https://scholar.google.com/scholar?cites=14162334471115907243&as_sdt=2005&sciodt=0,5&hl=en",46,"2020-05-04 21:11:13","","","","",,,,,129,7.17,43,3,18,"The I/O access patterns of many parallel applications consist of accesses to a large number of small, noncontiguous pieces of data. If an application's I/O needs are met by making many small, distinct I/O requests, however, the I/O performance degrades drastically. To avoid this …"
128,"J Liu, W Jiang, P Wyckoff, DK Panda…","Design and Implementation of MPICH2 over InfiniBand with RDMA Support",2004,"18th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1302922/","https://scholar.google.com/scholar?cites=8323200087597851615&as_sdt=2005&sciodt=0,5&hl=en",47,"2020-05-04 21:11:13","","","","",,,,,128,8.00,26,5,16,"Summary form only given. For several years, MPI has been the de facto standard for writing parallel applications. One of the most popular MPI implementations is MPICH. Its successor, MPICH2, features a completely new design that provides more performance and flexibility …"
123,"W Gropp, R Thakur","MPI-2: Advanced Features of the Message Passing Interface",1999,"","MIT Press, Cambridge, MA","","https://scholar.google.com/scholar?cites=7113726978011484259&as_sdt=2005&sciodt=0,5&hl=en",48,"2020-05-04 21:11:13","CITATION","","","",,,,,123,5.86,62,2,21,""
114,"XC Cai, WD Gropp, DE Keyes, MD Tidriri","Newton-Krylov-Schwarz methods in CFD",1994,"Numerical methods for the …","Springer","https://link.springer.com/chapter/10.1007/978-3-663-14007-8_3","https://scholar.google.com/scholar?cites=17572146983394525182&as_sdt=2005&sciodt=0,5&hl=en",49,"2020-05-04 21:11:13","","","","",,,,,114,4.38,29,4,26,"Newton-Krylov methods are potentially well suited for the implicit solution of nonlinear problems whenever it is unreasonable to compute or store a true Jacobian. Krylov-Schwarz iterative methods are well suited for the parallel implicit solution of multidimensional systems …"
111,"CE Wu, A Bolmarcich, M Snir, D Wootton…","From trace generation to visualization: A performance framework for distributed parallel systems",2000,"SC'00: Proceedings …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1592763/","https://scholar.google.com/scholar?cites=10145195598621000137&as_sdt=2005&sciodt=0,5&hl=en",50,"2020-05-04 21:11:13","","","","",,,,,111,5.55,22,5,20,"In this paper we describe a trace analysis framework, from trace generation to visualization. It includes a unified tracing facility on IBMâ SPä systems, a self-defining interval file format, an API for framework extensions, utilities for merging and statistics generation, and a …"
