Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
39,"MM Fleck","The topology of boundaries",1996,"Artificial Intelligence","Elsevier","https://www.sciencedirect.com/science/article/pii/0004370294000514","https://scholar.google.com/scholar?cites=2464388780027218669&as_sdt=2005&sciodt=0,5&hl=en",11,"2020-05-04 02:54:44","","","","",,,,,39,1.63,39,1,24,"High-level representations used in reasoning distinguish a special set of boundary locations, at which function values can change abruptly and across which adjacent regions may not be connected. Standard models of space and time, based on segmenting R n, do …"
38,"MM Fleck","Boundaries and topological algorithms",1988,"","apps.dtic.mil","https://apps.dtic.mil/docs/citations/ADA201040","https://scholar.google.com/scholar?cites=10048623709710688054&as_sdt=2005&sciodt=0,5&hl=en",12,"2020-05-04 02:54:44","","","","",,,,,38,1.19,38,1,32,"This thesis develops a model for the topological structure of situations. In this model, the topological structure of space is altered by the presence or absence of boundaries, such as those at the edge of objects. This allows the intuitive meaning of topological concepts such …"
37,"MM Fleck","Lexicalized phonotactic word segmentation",2008,"Proceedings of ACL-08: HLT","aclweb.org","https://www.aclweb.org/anthology/P08-1016.pdf","https://scholar.google.com/scholar?cites=8289993554102047196&as_sdt=2005&sciodt=0,5&hl=en",13,"2020-05-04 02:54:44","PDF","","","",,,,,37,3.08,37,1,12,"This paper presents a new unsupervised algorithm (WordEnds) for inferring word boundaries from transcribed adult conversations. Phone ngrams before and after observed pauses are used to bootstrap a simple discriminative model of boundary marking. This fast …"
37,"MM Fleck","A topological stereo matcher",1991,"International journal of computer vision","Springer","https://link.springer.com/article/10.1007/BF00115696","https://scholar.google.com/scholar?cites=14192785829536988778&as_sdt=2005&sciodt=0,5&hl=en",16,"2020-05-04 02:54:44","","","","",,,,,37,1.28,37,1,29,"Presented here is a new stereo algorithm that produces dense, high-quality, subpixel disparity maps. It offers two improvements over previous algorithms. First, it does not blur disparity values across sharp changes in depth. Second, it can reconstruct the correct …"
36,"MM Fleck","Representing space for practical reasoning",1988,"Image and Vision Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/0262885688900029","https://scholar.google.com/scholar?cites=5616824375637285088&as_sdt=2005&sciodt=0,5&hl=en",14,"2020-05-04 02:54:44","","","","",,,,,36,1.13,36,1,32,"The paper describes a new approach to representing space and time for practical reasoning, based on space-filling cells. Unlike R n, the new models can represent a bounded region of space using only a finite number of cells, so they can be manipulated …"
36,"DE Stevenson, MM Fleck","Robot aerobics: Four easy steps to a more flexible calibration",1995,"Proceedings of IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/466810/","https://scholar.google.com/scholar?cites=3281021341082566603&as_sdt=2005&sciodt=0,5&hl=en",15,"2020-05-04 02:54:44","","","","",,,,,36,1.44,18,2,25,"Presents a method for calibrating intrinsic and extrinsic camera parameters. This algorithm can easily be modified by other users to suit their particular calibration needs, without requiring a high-precision calibration target or complicated linear algebra. The algorithm …"
29,"DE Stevenson, MM Fleck","Nonparametric correction of distortion",1996,"Proceedings Third IEEE Workshop …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/572058/","https://scholar.google.com/scholar?cites=9057436713144751757&as_sdt=2005&sciodt=0,5&hl=en",17,"2020-05-04 02:54:44","","","","",,,,,29,1.21,15,2,24,"Images taken with wide angle and inexpensive medium angle lenses show substantial distortion, which will cause many computer vision applications to malfunction. Parametric calibration algorithms cannot handle the wide range of possible distortion functions and they …"
25,"MM Fleck","LOCAL ROTATIONAL SYMMETRIES.",1986,"Unknown Host Publication Title","experts.illinois.edu","https://experts.illinois.edu/en/publications/local-rotational-symmetries","https://scholar.google.com/scholar?cites=8669450294753844742&as_sdt=2005&sciodt=0,5&hl=en",18,"2020-05-04 02:54:44","","","","",,,,,25,0.74,25,1,34,"The author presents a new representation for two-dimensional round regions called local rotational symmetries. This representation is intended as a companion to JM Brady's (1983) smoothed local symmetry representation for elongated shapes. A local multiscale algorithm …"
21,"DA Forsyth, MM Fleck","Finding people and animals by guided assembly",1997,"Proceedings of International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/631955/","https://scholar.google.com/scholar?cites=5474679089220992163&as_sdt=2005&sciodt=0,5&hl=en",19,"2020-05-04 02:54:44","","","","",,,,,21,0.91,11,2,23,"This paper describes a new representation for people and animals, called a body plan. The representation is an organized collection of grouping hints obtained from constraints on color, texture, shape, and geometrical relations. Body plans can be learned from image data …"
20,"J Malik, DA Forsyth, MM Fleck…","Finding objects in image databases by grouping",1996,"Proceedings of 3rd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/561012/","https://scholar.google.com/scholar?cites=1096462023426524850&as_sdt=2005&sciodt=0,5&hl=en",20,"2020-05-04 02:54:44","","","","",,,,,20,0.83,5,4,24,"Retrieving images from very large collections, using image content as a key, is becoming an important problem. Finding objects in image databases is a big challenge in the field. The paper describes our approach to object recognition, which is distinguished by: a rich …"
13,"MM Fleck","Spectre: An Improved Phantom Edge Finder.",1989,"Alvey Vision Conference","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.387.2353&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=3252550206570328639&as_sdt=2005&sciodt=0,5&hl=en",21,"2020-05-04 02:54:44","PDF","","","",,,,,13,0.42,13,1,31,"This paper describes an improved version of the Phantom edge finder, called Spectre. Spectre is simpler to implement, faster, and does more extensive image processing. The crucial topological sum operation is improved in two ways: a new tesselation for …"
12,"DE Stevenson, MM Fleck","Programming Language Support for Digitized Images or, The Monsters in the Closet.",1997,"DSL","usenix.org","https://www.usenix.org/legacy/publications/library/proceedings/dsl97/full_papers/stevenson/stevenson.pdf","https://scholar.google.com/scholar?cites=17323927696463781051&as_sdt=2005&sciodt=0,5&hl=en",22,"2020-05-04 02:54:44","PDF","","","",,,,,12,0.52,6,2,23,"Computer vision (image understanding) algorithms are difficult to write, debug, maintain, and share. This complicates collaboration, teaching, and replication of research results. This paper shows how user-level code can be simplified by providing better programming …"
10,"MM Fleck, DAT Forrester","The efficacy of an educational program to improve direct caregiver knowledge regarding fall prevention",2001,"Journal for Nurses in Professional …","journals.lww.com","https://journals.lww.com/jnsdonline/Fulltext/2001/01000/the_Efficacy_of_An_Educational_Program_To_Improve.7.aspx","https://scholar.google.com/scholar?cites=7262855303743289937&as_sdt=2005&sciodt=0,5&hl=en",23,"2020-05-04 02:54:44","","","","",,,,,10,0.53,5,2,19,"David Anthony (Tony) Forrester, PhD, RN, is professor and assistant dean in the School of Nursing at UMDNJ and Consultant for Interdisciplinary Health Research at East Orange General Hospital, East Orange, New Jersey. creases in length of stay, resource utilization …"
7,"MM Fleck","Shape and the wide-angle image",1994,"","University of Iowa, Department of …","","https://scholar.google.com/scholar?cites=6535309586761986649&as_sdt=2005&sciodt=0,5&hl=en",24,"2020-05-04 02:54:44","CITATION","","","",,,,,7,0.27,7,1,26,""
7,"MM Fleck","Practical edge finding with a robust estimator",1994,"IEEE COMPUTER SOCIETY CONFERENCE ON …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/323785/","https://scholar.google.com/scholar?cites=7294291018382729976&as_sdt=2005&sciodt=0,5&hl=en",25,"2020-05-04 02:54:44","","","","",,,,,7,0.27,7,1,26,"This paper presents a new algorithm for locating the boundaries of textured regions (both step changes and outliers) using a robust estimator. Previous robust image filters perform poorly on binary images, blur edges, round corners, and run slowly. The author avoids …"
5,"MM Fleck","Texture: Plus ça change,...",1992,"European Conference on Computer Vision","Springer","https://link.springer.com/chapter/10.1007/3-540-55426-2_17","https://scholar.google.com/scholar?cites=16639045621942826978&as_sdt=2005&sciodt=0,5&hl=en",26,"2020-05-04 02:54:44","","","","",,,,,5,0.18,5,1,28,"This paper presents an edge finder for textured images. Using rough constraints on the size of image regions, it estimates the local amount of variation in image values. These estimates are constructed so that they do not rise at boundaries. This enables subsequent smoothing …"
4,"DA Forsyth, J Malik, MM Fleck, T Leung, C Bregler…","Finding Objects by Grouping,""",1996,"Submitted to the Workshop …","","","https://scholar.google.com/scholar?cites=11483784338243333991&as_sdt=2005&sciodt=0,5&hl=en",27,"2020-05-04 02:54:44","CITATION","","","",,,,,4,0.17,1,6,24,""
4,"MM Fleck","The phantom edge finder",1987,"Proceedings of the Alvey Vision Conference","","","https://scholar.google.com/scholar?cites=3521149543554250768&as_sdt=2005&sciodt=0,5&hl=en",28,"2020-05-04 02:54:44","CITATION","","","",,,,,4,0.12,4,1,33,""
4,"MM Fleck","Topological models for space and time",1990,"","","","https://scholar.google.com/scholar?cites=1139027268138180462&as_sdt=2005&sciodt=0,5&hl=en",29,"2020-05-04 02:54:44","CITATION","","","",,,,,4,0.13,4,1,30,""
3,"MM Fleck","Tzotzil numeral root morphology",1981,"Journal of Mayan Linguistics","","","https://scholar.google.com/scholar?cites=343915800257576504&as_sdt=2005&sciodt=0,5&hl=en",30,"2020-05-04 02:54:44","CITATION","","","",,,,,3,0.08,3,1,39,""
3,"MM Fleck","Classifying symmetry sets.",1990,"BMVC","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.381.345&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=4116642751202748303&as_sdt=2005&sciodt=0,5&hl=en",31,"2020-05-04 02:54:44","PDF","","","",,,,,3,0.10,3,1,30,"This paper presents a fast algorithm for computing local symmetry descriptions of region shape. Like previous algorithms, it extracts groups of edge points tangent to a common circle. However, by examining the number of distinct points of tangency, the new algorithm …"
3,"MM Fleck","Planar Graphs",2011,"","courses.engr.illinois.edu","https://courses.engr.illinois.edu/cs173/sp2011/lectures/planargraphs.pdf","https://scholar.google.com/scholar?cites=13372917222687173515&as_sdt=2005&sciodt=0,5&hl=en",32,"2020-05-04 02:54:44","PDF","","","",,,,,3,0.33,3,1,9,"A planar graph is a graph which can be drawn in the plane without any edges crossing. Some pictures of a planar graph might have crossing edges, but it's possible to redraw the picture to eliminate the crossings. For example, although the usual pictures of K4 and Q3 …"
2,"MM Fleck","Perspective Projection: The Wrong Imaging Model/University of Iowa. 1995",,"Forschungsbericht","","","https://scholar.google.com/scholar?cites=5898705571984309191&as_sdt=2005&sciodt=0,5&hl=en",33,"2020-05-04 02:54:44","CITATION","","","",,,,,2,0.00,2,1,,""
2,"MM Fleck","The wrong imaging model",1995,"","researchgate.net","https://www.researchgate.net/profile/Margaret_Fleck/publication/2773377_Perspective_Projection_The_Wrong_Imaging_Model/links/5b72cd72299bf14c6da20369/Perspective-Projection-The-Wrong-Imaging-Model.pdf","https://scholar.google.com/scholar?cites=3573042014635616438&as_sdt=2005&sciodt=0,5&hl=en",34,"2020-05-04 02:54:44","PDF","","","",,,,,2,0.08,2,1,25,"Perspective projection is generally accepted as the ideal model of image formation. Many recent algorithms, and many recent judgements about the relative merits of different algorithms, depend on this assumption. However, perspective projection represents only the …"
2,"DE Steven, MM Fleck","Nonparametric correction of distortion application of computer vision [C]",1996,"WACV'96, Proceedings 3rd IEEE Workshop on","","","https://scholar.google.com/scholar?cites=111261042995109540&as_sdt=2005&sciodt=0,5&hl=en",35,"2020-05-04 02:54:44","CITATION","","","",,,,,2,0.08,1,2,24,""
2,"MF Margaret, AF David, B Chris","Finding Naked People",1996,"… Conference on Computer Vision, Cambridge, UK","","","https://scholar.google.com/scholar?cites=10929900179294579465&as_sdt=2005&sciodt=0,5&hl=en",36,"2020-05-04 02:54:44","CITATION","","","",,,,,2,0.08,1,3,24,""
0,"J Peter, MG Mehaffey, MM Fleck…","Significance of quantifying and localizing vascular networks in choroidal and ciliary body melanomas",1996,"… and Visual Science","experts.illinois.edu","https://experts.illinois.edu/en/publications/significance-of-quantifying-and-localizing-vascular-networks-in-c","",37,"2020-05-04 02:54:44","","","","",,,,,0,0.00,0,4,24,"Purpose: To determine the significance of quantifying the area occupied by vascular networks and parallel with cross-linking patterns in choroidal and ciliary body melanomas and to determine the most likely location of these prognostically significant stromal-vascular …"
0,"MG Chung, MM Fleck…","New puzzle assembly",1998,"… on Multispectral Image …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/3545/0000/New-puzzle-assembly/10.1117/12.323624.short","",38,"2020-05-04 02:54:44","","","","",,,,,0,0.00,0,3,22,"Min Gyo Chung, Margaret M. Fleck, David A. Forsyth, ""New puzzle assembly,"" Proc. SPIE 3545, International Symposium on Multispectral Image Processing (ISMIP'98), (25 September 1998); doi: 10.1117/12.323624 … Event: International Symposium on Multispectral Image …"
0,"MM Fleck, DA Forsyth, C Bregler","Finding Naked People Margaret M. Fleck1, David A. Forsyth2, and Chris Bregler2 1 Department of Computer Science, University of Iowa, Iowa City, IA 52242 2 …",,"eecs.berkeley.edu","","https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/motion/Berkeley/fleck-eccv96.pdf","",39,"2020-05-04 02:54:44","PDF","","","",,,,,0,0.00,0,3,,"This paper demonstrates a content-based retrieval strategy that can tell whether there are naked people present in an image. No manual intervention is required. The approach combines color and texture properties to obtain an effective mask for skin regions. The skin …"
0,"MM Fleck","Schwa User Manual Version 1.0",,"mfleck.cs.illinois.edu","","http://mfleck.cs.illinois.edu/schwa/usermanual.pdf","",40,"2020-05-04 02:54:44","PDF","","","",,,,,0,0.00,0,1,,"Schwa is a hybrid between Scheme and C which gives you access to the best features of both languages, plus extensions for natural language processing. The low-level and compute-intensive parts of your code are ANSI/POSIX C, with its efficiency, succinct notation …"
0,"MM Fleck","Building Blocks for Theoretical Computer Science (preliminary version 1.2)",2012,"","mfleck.cs.illinois.edu","http://mfleck.cs.illinois.edu/building-blocks/version-1.2/book.pdf","",41,"2020-05-04 02:54:44","PDF","","","",,,,,0,0.00,0,1,8,"This book teaches two different sorts of things, woven together. It teaches you how to read and write mathematical proofs. It also provides a survey of basic mathematical objects, notation, and techniques which will be useful in later computer science courses. These …"
0,"MM Fleck","Building Blocks for Theoretical Computer Science (Version 1.3)",2013,"","mfleck.cs.illinois.edu","http://mfleck.cs.illinois.edu/building-blocks/version-1.3/whole-book.pdf","",42,"2020-05-04 02:54:44","PDF","","","",,,,,0,0.00,0,1,7,"This book teaches two different sorts of things, woven together. It teaches you how to read and write mathematical proofs. It provides a survey of basic mathematical objects, notation, and techniques which will be useful in later computer science courses. These include …"
0,"MM Fleck","Schwa Implementation Notes Version 1.0",,"mfleck.cs.illinois.edu","","http://mfleck.cs.illinois.edu/schwa/implementation.pdf","",43,"2020-05-04 02:54:44","PDF","","","",,,,,0,0.00,0,1,,"I will start off with an apology. I'm not a professional programming languages person. There are undoubtedly some stupid mistakes in the implementation which a real Scheme implementer would never have made. I hope they prove minor enough that they won't impact …"
0,"MM Fleck","Personal Naming Environments",2003,"","hpl.hp.com","https://www.hpl.hp.com/techreports/2003/HPL-2003-108.html","",44,"2020-05-04 02:54:44","","","","",,,,,0,0.00,0,1,17,"Bindings from names to resources playa key role in ubiquitous computing systems. They can allow users to retrieve virtual resources by producing a natural language name or by scanning the ID on a physical object. Shared names could also be used to group related …"
0,"MM FLECK","DAVID A. FORSYTH, JITENDRA MALIK, THOMAS JL LEUNG, CHRIS BREGLER, CHAD CARSON, HAYIT GREENSPAN",1996,"… Presented at the... Clinic on Library …","Graduate School of Library and …","","",45,"2020-05-04 02:54:44","CITATION","","","",,,,,0,0.00,0,1,24,""
