Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
531,"AT Ferguson, E Evron, CB Umbricht…","High frequency of hypermethylation at the 14-3-3 σ locus leads to gene silencing in breast cancer",2000,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/97/11/6049.short","https://scholar.google.com/scholar?cites=4897124762003955841&as_sdt=2005&sciodt=0,5&hl=en",16,"2020-05-04 20:34:02","","","","",,,,,531,26.55,133,4,20,"Expression of 14-3-3 σ (σ) is induced in response to DNA damage, and causes cells to arrest in G 2. By SAGE (serial analysis of gene expression) analysis, we identified σ as a gene whose expression is 7-fold lower in breast carcinoma cells than in normal breast …"
442,"TM Chan, JH Exton","A rapid method for the determination of glycogen content and radioactivity in small quantities of tissue or isolated hepatocytes",1976,"Analytical biochemistry","Elsevier","https://www.sciencedirect.com/science/article/pii/0003269776900142","https://scholar.google.com/scholar?cites=9459260966147041750&as_sdt=2005&sciodt=0,5&hl=en",17,"2020-05-04 20:34:02","","","","",,,,,442,10.05,221,2,44,"A method utilizing precipitation on filter paper has been used to isolate glycogen from homogenates of liver or isolated hepatocytes. The procedure requires very small amounts of tissue or cell suspension and is rapid and highly reproducible. Its efficiency and specificity …"
393,"RM Samstein, CH Lee, AN Shoushtari, MD Hellmann…","Tumor mutational load predicts survival after immunotherapy across multiple cancer types",2019,"Nature …","nature.com","https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/articles/s41588-018-0312-8&casa_token=IptWBZReRDwAAAAA:AGOozshnTt2g97TuaPGbuHV9iten3Uj_8JoPHuQTS6jecIPPbYKYQ0LEOIHZ92TiFxaSR0sW_hCBUJ3fdQ","https://scholar.google.com/scholar?cites=6851476463592886941&as_sdt=2005&sciodt=0,5&hl=en",31,"2020-05-04 20:34:02","HTML","","","",,,,,393,393.00,79,5,1,"Immune checkpoint inhibitor (ICI) treatments benefit some patients with metastatic cancers, but predictive biomarkers are needed. Findings in selected cancer types suggest that tumor mutational burden (TMB) may predict clinical response to ICI. To examine this association …"
383,"TM Chan","Optimal output-sensitive convex hull algorithms in two and three dimensions",1996,"Discrete & Computational Geometry","Springer","https://link.springer.com/article/10.1007/BF02712873","https://scholar.google.com/scholar?cites=9848643416025173249&as_sdt=2005&sciodt=0,5&hl=en",19,"2020-05-04 20:34:02","","","","",,,,,383,15.96,383,1,24,"Given a set P ofn points in the Euclidean plane E 2 or Euclidean space E 3, we consider the problem of computing the convex hull of P, cony(P), which is defined as the smallest convex set containing P. The convex hull problem has received considerable attention in computational …"
382,"PM Hwang, F Bunz, J Yu, C Rago, TA Chan…","Ferredoxin reductase affects p53-dependent, 5-fluorouracil–induced apoptosis in colorectal cancer cells",2001,"Nature medicine","nature.com","https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/articles/nm1001-1111&casa_token=KUNDui6PHeQAAAAA:fZ44jAQxQcqDUGcFzwZfVNRXNioiouaQTE0W-EK9iVxk8MIBdPhJw3VxlicoBiru3-tmYkirG-Z4zC5PxA","https://scholar.google.com/scholar?cites=9864934389048886178&as_sdt=2005&sciodt=0,5&hl=en",18,"2020-05-04 20:34:02","HTML","","","",,,,,382,20.11,64,6,19,"Loss of p53 gene function, which occurs in most colon cancer cells, has been shown to abolish the apoptotic response to 5-fluorouracil (5-FU). To identify genes downstream of p53 that might mediate these effects, we assessed global patterns of gene expression following …"
382,"N Riaz, JJ Havel, V Makarov, A Desrichard, WJ Urba…","Tumor and microenvironment evolution during immunotherapy with nivolumab",2017,"Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S0092867417311224","https://scholar.google.com/scholar?cites=8117638754624586618&as_sdt=2005&sciodt=0,5&hl=en",23,"2020-05-04 20:34:02","HTML","","","",,,,,382,127.33,64,6,3,"The mechanisms by which immune checkpoint blockade modulates tumor evolution during therapy are unclear. We assessed genomic changes in tumors from 68 patients with advanced melanoma, who progressed on ipilimumab or were ipilimumab-naive, before and …"
374,"KE Schuebel, W Chen, L Cope, SC Glöckner…","Comparing the DNA hypermethylome with gene mutations in human colorectal cancer",2007,"PLoS …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1988850/","https://scholar.google.com/scholar?cites=15998610034924987916&as_sdt=2005&sciodt=0,5&hl=en",20,"2020-05-04 20:34:02","HTML","","","",,,,,374,28.77,75,5,13,"We have developed a transcriptome-wide approach to identify genes affected by promoter CpG island DNA hypermethylation and transcriptional silencing in colorectal cancer. By screening cell lines and validating tumor-specific hypermethylation in a panel of primary …"
339,"DJ Lynn, GL Winsor, C Chan, N Richard…","InnateDB: facilitating systems‐level analyses of the mammalian innate immune response",2008,"Molecular systems …","embopress.org","https://www.embopress.org/doi/abs/10.1038/msb.2008.55","https://scholar.google.com/scholar?cites=12896531315572532484&as_sdt=2005&sciodt=0,5&hl=en",21,"2020-05-04 20:34:02","","","","",,,,,339,28.25,68,5,12,"Although considerable progress has been made in dissecting the signaling pathways involved in the innate immune response, it is now apparent that this response can no longer be productively thought of in terms of simple linear pathways. InnateDB (www. innatedb. ca) …"
310,"TA Chan, PM Hwang, H Hermeking…","Cooperative effects of genes controlling the G2/M checkpoint",2000,"Genes & …","genesdev.cshlp.org","http://genesdev.cshlp.org/content/14/13/1584.short","https://scholar.google.com/scholar?cites=16335545383821836369&as_sdt=2005&sciodt=0,5&hl=en",24,"2020-05-04 20:34:02","","","","",,,,,310,15.50,78,4,20,"It is believed that multiple effectors independently control the checkpoints permitting transitions between cell cycle phases. However, this has not been rigorously demonstrated in mammalian cells. The p53-induced genes p21 and 14-3-3ς are each required for the G 2 …"
299,"S Veeriah, BS Taylor, S Meng, F Fang, E Yilmaz…","Somatic mutations of the Parkinson's disease–associated gene PARK2 in glioblastoma and other human malignancies",2010,"Nature …","nature.com","https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/ng/journal/v42/n1/abs/ng.491.html&casa_token=xzumWw5bwskAAAAA:JANR80nXlRCz1OAKSCISJGMx7eAvhQw4mPr8RsP7JhjrWjSI75r4a69tF-096hy0B5iYZN1c3rTvjnFcqA","https://scholar.google.com/scholar?cites=8368421192753948651&as_sdt=2005&sciodt=0,5&hl=en",22,"2020-05-04 20:34:02","","","","",,,,,299,29.90,50,6,10,"Mutation of the gene PARK2, which encodes an E3 ubiquitin ligase, is the most common cause of early-onset Parkinson's disease 1, 2, 3. In a search for multisite tumor suppressors, we identified PARK2 as a frequently targeted gene on chromosome 6q25. 2–q27 in cancer …"
297,"TA Chan","Nonsteroidal anti-inflammatory drugs, apoptosis, and colon-cancer chemoprevention",2002,"The lancet oncology","Elsevier","https://www.sciencedirect.com/science/article/pii/S1470204502006800","https://scholar.google.com/scholar?cites=715124401914463484&as_sdt=2005&sciodt=0,5&hl=en",25,"2020-05-04 20:34:02","","","","",,,,,297,16.50,297,1,18,"Nonsteroidal anti-inflammatory drugs (NSAIDs) can inhibit colorectal tumorigenesis and are among the few agents known to be chemopreventive. Epidemiological studies and experiments with animals have shown that NSAIDs have powerful anticolorectal cancer …"
297,"I Landa, I Ganly, TA Chan, N Mitsutake…","Frequent Somatic TERT Promoter Mutations in Thyroid Cancer: Higher Prevalence in Advanced Forms of the Disease",2013,"The Journal of …","academic.oup.com","https://academic.oup.com/jcem/article-abstract/98/9/E1562/2833058","https://scholar.google.com/scholar?cites=4301275391649558636&as_sdt=2005&sciodt=0,5&hl=en",27,"2020-05-04 20:34:02","","","","",,,,,297,42.43,59,5,7,"Background: TERT encodes the reverse transcriptase component of telomerase, which adds telomere repeats to chromosome ends, thus enabling cell replication. Telomerase activity is required for cell immortalization. Somatic TERT promoter mutations modifying key …"
296,"AS Ho, K Kannan, DM Roy, LGT Morris, I Ganly…","The mutational landscape of adenoid cystic carcinoma",2013,"Nature …","nature.com","https://www.nature.com/ng/journal/v45/n7/abs/ng.2643.html","https://scholar.google.com/scholar?cites=7074457654977106496&as_sdt=2005&sciodt=0,5&hl=en",26,"2020-05-04 20:34:02","","","","",,,,,296,42.29,49,6,7,"Adenoid cystic carcinomas (ACCs) are among the most enigmatic of human malignancies. These aggressive salivary gland cancers frequently recur and metastasize despite definitive treatment, with no known effective chemotherapy regimen. Here we determined the ACC …"
292,"VP Balachandran, M Łuksza, JN Zhao, V Makarov…","Identification of unique neoantigen qualities in long-term survivors of pancreatic cancer",2017,"Nature","nature.com","https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/articles/nature24462&casa_token=cT2XxmfScLcAAAAA:ewaxzWghzst86WKK27S7FedcGSBDGJjcqofubOnyv9l1ysEZK3p-6hbOCm3Syo9uuKF2l6tqeH2oUSLuhg","https://scholar.google.com/scholar?cites=8946752061486439833&as_sdt=2005&sciodt=0,5&hl=en",28,"2020-05-04 20:34:02","HTML","","","",,,,,292,97.33,58,5,3,"Pancreatic ductal adenocarcinoma is a lethal cancer with fewer than 7% of patients surviving past 5 years. T-cell immunity has been linked to the exceptional outcome of the few long-term survivors 1, 2, yet the relevant antigens remain unknown. Here we use genetic …"
282,"J Wong, E Armour, P Kazanzides, I Iordachita…","High-resolution, small animal radiation research platform with x-ray tomographic guidance capabilities",2008,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0360301608007578","https://scholar.google.com/scholar?cites=12588893021377740332&as_sdt=2005&sciodt=0,5&hl=en",30,"2020-05-04 20:34:02","","","","",,,,,282,23.50,56,5,12,"Purpose To demonstrate the computed tomography, conformal irradiation, and treatment planning capabilities of a small animal radiation research platform (SARRP). Methods and Materials The SARRP uses a dual-focal spot, constant voltage X-ray source mounted on a …"
257,"TM Chan","More algorithms for all-pairs shortest paths in weighted graphs",2010,"SIAM Journal on Computing","SIAM","https://epubs.siam.org/doi/abs/10.1137/08071990X","https://scholar.google.com/scholar?cites=14773057674325766761&as_sdt=2005&sciodt=0,5&hl=en",29,"2020-05-04 20:34:02","","","","",,,,,257,25.70,257,1,10,"In the first part of the paper, we reexamine the all-pairs shortest path (APSP) problem and present a new algorithm with running time O(n^3\log^3\logn/\log^2n), which improves all known algorithms for general real-weighted dense graphs. In the second part of the paper …"
253,"F Fang, S Turcan, A Rimner, A Kaufman…","Breast cancer methylomes establish an epigenomic foundation for metastasis",2011,"Science translational …","stm.sciencemag.org","https://stm.sciencemag.org/content/3/75/75ra25.short?casa_token=vjjffPQuZzQAAAAA:IgltthPYvpVDYCtPi7GdsZ_RE0PJcVQeeyM9TDlPF8xH6iyvlnnt_ztMJUHjTfxMB3L2ZcGY6dZCb2s","https://scholar.google.com/scholar?cites=2312612899049141845&as_sdt=2005&sciodt=0,5&hl=en",33,"2020-05-04 20:34:02","","","","",,,,,253,28.11,51,5,9,"Cancer-specific alterations in DNA methylation are hallmarks of human malignancies; however, the nature of the breast cancer epigenome and its effects on metastatic behavior remain obscure. To address this issue, we used genome-wide analysis to characterize the …"
252,"D Chowell, LGT Morris, CM Grigg, JK Weber…","Patient HLA class I genotype influences cancer response to checkpoint blockade immunotherapy",2018,"…","science.sciencemag.org","https://science.sciencemag.org/content/359/6375/582.abstract?casa_token=ooaTP33piuUAAAAA:Z_D2xVzL20YtOcKr_eVd_LJatFDMr4WdepVLnj2BKQeNB_cleleMDTgVLk6afO6dIOIv-tvQnXdNNQE","https://scholar.google.com/scholar?cites=10989202674650298081&as_sdt=2005&sciodt=0,5&hl=en",41,"2020-05-04 20:34:02","","","","",,,,,252,126.00,50,5,2,"CD8+ T cell–dependent killing of cancer cells requires efficient presentation of tumor antigens by human leukocyte antigen class I (HLA-I) molecules. However, the extent to which patient-specific HLA-I genotype influences response to anti–programmed cell death …"
247,"E Vakiani, M Janakiraman, R Shen…","Comparative genomic analysis of primary versus metastatic colorectal carcinomas",2012,"Journal of clinical …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3417049/","https://scholar.google.com/scholar?cites=6131629340562558144&as_sdt=2005&sciodt=0,5&hl=en",34,"2020-05-04 20:34:02","HTML","","","",,,,,247,30.88,62,4,8,"Purpose To compare the mutational and copy number profiles of primary and metastatic colorectal carcinomas (CRCs) using both unpaired and paired samples derived from primary and metastatic disease sites."
244,"LGT Morris, AM Kaufman, Y Gong, D Ramaswami…","Recurrent somatic mutation of FAT1 in multiple human cancers leads to aberrant Wnt activation",2013,"Nature …","nature.com","https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/ng/journal/v45/n3/abs/ng.2538.html&casa_token=cBbeEhzg0tkAAAAA:HVDjiEMnCB34P8QQUn4v1x4Cat-X51iQQlIg9yAB4w_d3jcMDMR-wEIEekVcuP3eEpSFjzOwrlnjQEjMOQ","https://scholar.google.com/scholar?cites=5270514205419130374&as_sdt=2005&sciodt=0,5&hl=en",32,"2020-05-04 20:34:02","","","","",,,,,244,34.86,49,5,7,"Aberrant Wnt signaling can drive cancer development. In many cancer types, the genetic basis of Wnt pathway activation remains incompletely understood. Here, we report recurrent somatic mutations of the Drosophila melanogaster tumor suppressor–related gene FAT1 in …"
240,"JJ Havel, D Chowell, TA Chan","The evolving landscape of biomarkers for checkpoint inhibitor immunotherapy",2019,"Nature Reviews Cancer","nature.com","https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/articles/s41568-019-0116-x&casa_token=InPA8zxPJMEAAAAA:QGBVrpoLYv5QLWf8i38fzCVIwC9r_kKpcnUckX1B0N_ki23_eYoLDsjdL8pVJ92benuEoTZHk3YkDEZvpw","https://scholar.google.com/scholar?cites=9143176366945028364&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-05-04 20:34:02","HTML","","","",,,,,240,240.00,80,3,1,"Checkpoint inhibitor-based immunotherapies that target cytotoxic T lymphocyte antigen 4 (CTLA4) or the programmed cell death 1 (PD1) pathway have achieved impressive success in the treatment of different cancer types. Yet, only a subset of patients derive clinical benefit …"
236,"AP Kiess, JD Wolchok, CA Barker, MA Postow…","Stereotactic radiosurgery for melanoma brain metastases in patients receiving ipilimumab: safety profile and efficacy of combined treatment",2015,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0360301615000103","https://scholar.google.com/scholar?cites=2519683794920570333&as_sdt=2005&sciodt=0,5&hl=en",36,"2020-05-04 20:34:02","","","","",,,,,236,47.20,47,5,5,"Purpose Ipilimumab (Ipi), a monoclonal antibody against cytotoxic T-lymphocyte antigen-4, has been shown to improve survival in patients with metastatic melanoma. In this single-institution study, we investigated the safety and efficacy of stereotactic radiosurgery (SRS) …"
227,"S Veeriah, C Brennan, S Meng…","The tyrosine phosphatase PTPRD is a tumor suppressor that is frequently inactivated and mutated in glioblastoma and other human cancers",2009,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/106/23/9435.short","https://scholar.google.com/scholar?cites=5501924965134154386&as_sdt=2005&sciodt=0,5&hl=en",35,"2020-05-04 20:34:02","","","","",,,,,227,20.64,57,4,11,"Tyrosine phosphorylation plays a critical role in regulating cellular function and is a central feature in signaling cascades involved in oncogenesis. The regulation of tyrosine phosphorylation is coordinately controlled by kinases and phosphatases (PTPs). Whereas …"
227,"M Tönjes, S Barbus, YJ Park, W Wang, M Schlotter…","BCAT1 promotes cell proliferation through amino acid catabolism in gliomas carrying wild-type IDH1",2013,"Nature medicine","nature.com","https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/nm/journal/v19/n7/abs/nm.3217.html&casa_token=CigjZb_mUywAAAAA:MMW5tnCIwwFWLc3MDVLjlCfbK50ZCXyPE_vISbciw3tC0pGTGcVE9LAt6dlulFbZavruqoyZQY5evs4nIg","https://scholar.google.com/scholar?cites=4661654911941790312&as_sdt=2005&sciodt=0,5&hl=en",38,"2020-05-04 20:34:02","","","","",,,,,227,32.43,38,6,7,"Here we show that glioblastoma express high levels of branched-chain amino acid transaminase 1 (BCAT1), the enzyme that initiates the catabolism of branched-chain amino acids (BCAAs). Expression of BCAT1 was exclusive to tumors carrying wild-type isocitrate …"
218,"SC Glöckner, M Dhir, JM Yi, KE McGarvey, L Van Neste…","Methylation of TFPI2 in stool DNA: a potential novel biomarker for the detection of colorectal cancer",2009,"Cancer research","AACR","https://cancerres.aacrjournals.org/content/69/11/4691.short","https://scholar.google.com/scholar?cites=16459536545027409856&as_sdt=2005&sciodt=0,5&hl=en",37,"2020-05-04 20:34:02","","","","",,,,,218,19.82,36,6,11,"We have used a gene expression array–based strategy to identify the methylation of tissue factor pathway inhibitor 2 (TFPI2), a potential tumor suppressor gene, as a frequent event in human colorectal cancers (CRC). TFPI2 belongs to the recently described group of …"
217,"K Kannan, A Inagaki, J Silber, D Gorovets, J Zhang…","Whole exome sequencing identifies ATRX mutation as a key molecular determinant in lower-grade glioma",2012,"Oncotarget","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3717947/","https://scholar.google.com/scholar?cites=5627724349935812026&as_sdt=2005&sciodt=0,5&hl=en",40,"2020-05-04 20:34:02","HTML","","","",,,,,217,27.13,36,6,8,"The molecular foundations of lower-grade gliomas (LGGs)—astrocytoma, oligodendroglioma, and oligoastrocytoma—remain less well characterized than those of their fully malignant counterpart, glioblastoma. Mutations in isocitrate dehydrogenase 1 and …"
