Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"R Paccagnella, P Datta, WU Hassan…","Custos: Practical tamper-evident auditing of operating systems using trusted execution",2020,"Proc. of the …","ndss-symposium.org","https://www.ndss-symposium.org/wp-content/uploads/2020/02/24065-paper.pdf","https://scholar.google.com/scholar?cites=741235908751740849&as_sdt=2005&sciodt=0,5&hl=en",37,"2020-05-04 02:53:01","PDF","","","",,,,,1,1.00,0,4,1,"System auditing is a central concern when investigating and responding to security incidents. Unfortunately, attackers regularly engage in anti-forensic activities after a breakin, covering their tracks from the system logs in order to frustrate the efforts of investigators …"
1,"A Mahmoud, P Reckamp, P Tang, CW Fletcher…","Approximate Checkers",2019,"Image","rsim.cs.illinois.edu","http://rsim.cs.illinois.edu/Pubs/19-WAX-Checkers.pdf","https://scholar.google.com/scholar?cites=7259312204262760558&as_sdt=2005&sciodt=0,5&hl=en",38,"2020-05-04 02:53:01","PDF","","","",,,,,1,1.00,0,5,1,"With the end of conventional CMOS scaling, efficient resiliency solutions are needed to address the increased likelihood of transient hardware errors. Many resiliency solutions consider redundancy in time or space in order to detect errors during deployment. However …"
1,"CW Fletcher, R Harding, O Khan…","A low-overhead dynamic optimization framework for multicores",2012,"2012 21st International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7842977/","https://scholar.google.com/scholar?cites=9918732547985591963&as_sdt=2005&sciodt=0,5&hl=en",40,"2020-05-04 02:53:01","","","","",,,,,1,0.13,0,4,8,"This paper argues for a “less is more” design philosophy when integrating dynamic optimization into a multicore system. The primary insight is that dynamic optimization is inherently loosely-coupled and can therefore be supported on multicores with very low …"
1,"R Venkatagiri, K Ahmed, A Mahmoud…","gem5-Approxilyzer: An Open-Source Tool for Application-Level Soft Error Analysis",2019,"2019 49th Annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8809540/","https://scholar.google.com/scholar?cites=8702102251862278033&as_sdt=2005&sciodt=0,5&hl=en",46,"2020-05-04 02:53:01","","","","",,,,,1,1.00,0,4,1,"Modern systems are increasingly susceptible to soft errors in the field and traditional redundancy-based mitigation techniques are too expensive to protect against all errors. Recent techniques, such as approximate computing and various low-cost resilience …"
0,"A Mahmoud, SKS Hari, CW Fletcher, SV Adve, C Sakr…","FEATURE MAP VULNERABILITY EVALUATION IN CNNS",,"amahmou2.web.engr.illinois.edu","","http://amahmou2.web.engr.illinois.edu/files/20-SARA-hardnn.pdf","",43,"2020-05-04 02:53:01","PDF","","","",,,,,0,0.00,0,6,,"ABSTRACT As Convolutional Neural Networks (CNNs) are increasingly being employed in safety-critical applications, it is important that they behave reliably in the face of hardware errors. Transient hardware errors may percolate undesirable state during execution …"
0,"MP Bishop, CE Michaels, CH Moon, MR Kaplan…","Explanatory Style as a Risk Factor for Traumatic Mishaps",2001,"","deepblue.lib.umich.edu","https://deepblue.lib.umich.edu/handle/2027.42/44339","",44,"2020-05-04 02:53:01","","","","",,,,,0,0.00,0,5,19,"Six studies investigated a possible link between hopeless explanatory style—that is, the habitual explanation of bad events with stable and global causes—and risk for traumatic injuries. In samples of college students, dancers, athletes, and trauma patients (total n …"
0,"S Dasgupta, S Dinesh, D Venkatesh, VS Adve…","A Scalable Validator for Binary Lifters",2020,"","sushant94.me","https://sushant94.me/publications/20pldi.pdf","",45,"2020-05-04 02:53:01","PDF","","","",,,,,0,0.00,0,5,1,"Validating the correctness of binary lifters is pivotal to gain trust in binary analysis, especially when used in scenarios where correctness is important. Existing approaches focus on validating the correctness of lifting instructions or basic blocks in isolation and do not scale …"
0,"R Campbell, M Yan, R Sprabery…","Attack directories, not caches: Side channel attacks in a non-inclusive world",2019,"Proceedings of the …","experts.illinois.edu","https://experts.illinois.edu/en/publications/attack-directories-not-caches-side-channel-attacks-in-a-non-inclu","",47,"2020-05-04 02:53:01","CITATION","","","",,,,,0,0.00,0,4,1,"Campbell, R., Yan, M., Sprabery, R., Gopireddy, B., Fletcher, CW, & Torrellas, J. (2019). Attack directories, not caches: Side channel attacks in a non-inclusive world. Paper presented at Proceedings of the IEEE Symposium on Security & Privacy , Oakland, United States … Attack directories …"
0,"CW Fletcher, L Ren, A Kwon, M van Dijk, E Stefanov…","Tiny ORAM: A Low-Latency, Low-Area Hardware ORAM Controller with Integrity Verification",2014,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.642.693&rep=rep1&type=pdf","",48,"2020-05-04 02:53:01","PDF","","","",,,,,0,0.00,0,6,6,"We propose and build Tiny ORAM, an ORAM construction that improves the state of the art Path ORAM in several dimensions. First, through a construction that we call RAW Path ORAM, we reduce the number of symmetric encryption operations by 4× compared with Path …"
0,"CW Fletcher","ParaLearn: A Massively Parallel, Scalable System for Learning Interaction Networks on FPGAs",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/cc30/7ff774249a545865ac9d5c7a067777bf5e5b.pdf","",49,"2020-05-04 02:53:01","PDF","","","",,,,,0,0.00,0,1,,"Page 1. ParaLearn: A Massively Parallel, Scalable System for Learning Interaction Networks on FPGAs Christopher W. Fletcher Greg Gibeling Dan Burke John Wawrzynek UC Berkeley Narges B. Asadi Eric Glass Karen Sachs Zoey Zhou Wing Wong Garry Nolan Stanford Page …"
0,"PA Tsai, A Sanchez, CW Fletcher…","Safecracker: Leaking Secrets through Compressed Caches",2020,"Proceedings of the Twenty …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3373376.3378453","",50,"2020-05-04 02:53:01","","","","",,,,,0,0.00,0,4,1,"The hardware security crisis brought on by recent speculative execution attacks has shown that it is crucial to adopt a security-conscious approach to architecture research, analyzing the security of promising architectural techniques before they are deployed in hardware …"
0,"D Skarlatos, M Yan, B Gopireddy, R Sprabery…","MicroScope: Enabling Microarchitectural Replay A acks",2019,"","cwfletcher.net","http://cwfletcher.net/Content/Publications/Academics/Papers/microscope_isca19.pdf","",51,"2020-05-04 02:53:01","PDF","","","",,,,,0,0.00,0,5,1,"The popularity of hardware-based Trusted Execution Environments (TEEs) has recently skyrocketed with the introduction of Intel's Software Guard Extensions (SGX). In SGX, the user process is protected from supervisor software, such as the operating system, through …"
